LONGITUDE,LATITUDE,LONDEC,LATDEC,REGIONAL,FOLIOREG,TITULAR,ESTADO,MUPIO,USO_SUB,CVE_ACUHOM,ACU_SUBHOM,VOL_CONS,NUM,KML_STYLE
"105° 53' 23.0000"" W","28° 53' 50.0000"" N",-105.8897222,28.89722222,6,A2CHI103331/24AMGE95,MARIA DEL REFUGIO GALINDO LEDEZMA VDA. DE SOSA,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,252000,1,point1
"105° 52' 34.0000"" W","28° 55' 11.0000"" N",-105.8761111,28.91972222,6,A2CHI103379/24AMGE95,MARGARITO SANCHEZ LOPEZ,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,48000,1,point1
"105° 57' 21.0000"" W","28° 41' 19.0000"" N",-105.9558333,28.68861111,6,A2CHI103386/24IMGE95,UNIDAD DE RIEGO LA CONCORDIA,8,19,MULTIPLES,835,TABALAOPA-ALDAMA,600000,1,point1
"105° 54' 39.0000"" W","28° 51' 57.0000"" N",-105.9108333,28.86583333,6,A2CHI103405/24AMGE95,GREGORIO OGAZ TELLEZ,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,216000,1,point1
"105° 55' 36.0000"" W","28° 51' 54.0000"" N",-105.9266667,28.865,6,A2CHI103407/24AMGE96,EJIDO LA ABUNDANCIA,8,2,AGRICOLA,816,ALDAMA-EL CUERVO,300000,1,point1
"105° 54' 39.0000"" W","28° 52' 47.0000"" N",-105.9108333,28.87972222,6,A2CHI103410/24AMGE95,ROBERTO SOSA GALINDO,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,270000,1,point1
"105° 55' 00.0000"" W","28° 52' 00.0000"" N",-105.9166667,28.86666667,6,A2CHI103420/24AMGE95,JESUS MANUEL Y RAFAEL SOSA MORALES,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,240000,1,point1
"105° 45' 25.0000"" W","28° 45' 15.0000"" N",-105.7569444,28.75416667,6,A2CHI103427/24AMGE95,MAGDALENA PONCE DE LEON,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,180000,1,point1
"106° 02' 11.0000"" W","28° 49' 26.0000"" N",-106.0363889,28.82388889,6,A2CHI103441/24AMGE95,HUMBERTO HORTEGA GAVALDON Y SOCIOS,8,2,AGRICOLA,835,TABALAOPA-ALDAMA,192000,1,point1
"105° 50' 56.0000"" W","28° 49' 52.0000"" N",-105.8488889,28.83111111,6,A2CHI103443/24AMGE95,EJIDO ALDAMA GRUPO EL CARMEN NUM. 1,8,2,AGRICOLA,836,ALDAMA-SAN DIEGO,240000,1,point1
"105° 56' 04.0000"" W","28° 45' 13.0000"" N",-105.9344444,28.75361111,6,A2CHI103445/24AMGE94,EJ. ALDAMA GPO. LOS CORNETONES,8,2,AGRICOLA,835,TABALAOPA-ALDAMA,240000,1,point1
"108° 04' 28.0000"" W","31° 05' 17.0000"" N",-108.0744444,31.08805556,6,A2CHI103460/34AMGE94,GRUPO RANCHO BLANCO,8,5,AGRICOLA,801,ASCENSION,240000,1,point1
"108° 04' 24.0000"" W","31° 05' 00.0000"" N",-108.0733333,31.08333333,6,A2CHI103461/34AMGE95,GRUPO RANCHO BLANCO,8,5,AGRICOLA,801,ASCENSION,240000,1,point1
"108° 06' 04.0000"" W","31° 04' 10.0000"" N",-108.1011111,31.06944444,6,A2CHI103467/34AMGE96,HUMBERTO MENDOZA ACOSTA Y JUAN GARDEA CARRASCO,8,5,AGRICOLA,801,ASCENSION,358905,1,point1
"107° 59' 40.0000"" W","31° 06' 58.0000"" N",-107.9944444,31.11611111,6,A2CHI103471/34AMGE95,PABLO ALONSO FERNANDEZ SAENZ,8,5,AGRICOLA,801,ASCENSION,270000,1,point1
"108° 03' 29.0000"" W","34° 05' 02.0000"" N",-108.0580556,34.08388889,6,A2CHI103475/34AMGE95,GRUPO SALAS,8,5,AGRICOLA,801,ASCENSION,300000,1,point1
"105° 49' 09.0000"" W","28° 48' 15.0000"" N",-105.8191667,28.80416667,6,A2CHI103478/24AMGE95,GRACIELA BARRIENTOS ALANIZ,8,2,AGRICOLA,836,ALDAMA-SAN DIEGO,240000,1,point1
"105° 54' 27.0000"" W","28° 54' 57.0000"" N",-105.9075,28.91583333,6,A2CHI103486/24AMGE95,VICTOR MANUEL YAPOR ZEPEDA,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,300000,1,point1
"105° 54' 40.0000"" W","28° 44' 09.0000"" N",-105.9111111,28.73583333,6,A2CHI103487/24AMGE95,GRUPO EJIDAL CRISTO REY,8,2,AGRICOLA,835,TABALAOPA-ALDAMA,599944,1,point1
"106° 16' 03.0000"" W","29° 02' 55.0000"" N",-106.2675,29.04861111,6,A2CHI103513/34IMGE95,RUBEN BARRIO ESTRADA,8,19,MULTIPLES,807,EL SAUZ-ENCINILLAS,961,1,point1
"108° 02' 06.0000"" W","31° 03' 22.0000"" N",-108.035,31.05611111,6,A2CHI103519/34AMGE95,EJIDO ASCENSION,8,5,AGRICOLA,801,ASCENSION,240000,1,point1
"108° 04' 16.0000"" W","31° 02' 58.0000"" N",-108.0711111,31.04944444,6,A2CHI103525/34AMGE95,"SECTOR COLECTIVO "" LAS PALMAS """,8,5,AGRICOLA,801,ASCENSION,360000,1,point1
"108° 14' 28.0000"" W","30° 51' 26.0000"" N",-108.2411111,30.85722222,6,A2CHI103533/34AMGE94,JOSE JACQUEZ PACHECO ( GRUPO GATUÑAL ),8,35,AGRICOLA,801,ASCENSION,389837,1,point1
"108° 01' 40.0000"" W","31° 05' 13.0000"" N",-108.0277778,31.08694444,6,A2CHI103536/34AMGE94,MARIO MONCADA RAMOS Y SOCIOS,8,5,AGRICOLA,801,ASCENSION,179626,1,point1
"104° 50' 40.0000"" W","27° 13' 05.0000"" N",-104.8444444,27.21805556,6,A2CHI103638/24AMGE95,MARIA CRISTINA DIAZ DE PRIETO,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,359424,1,point1
"104° 51' 00.0000"" W","27° 12' 58.0000"" N",-104.85,27.21611111,6,A2CHI103639/24AMGE95,MARIA CRISTINA DIAZ DE PRIETO,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,300000,1,point1
"104° 53' 36.0000"" W","27° 15' 52.0000"" N",-104.8933333,27.26444444,6,A2CHI103652/24AMGE95,SILVIA; LUZ MARIA Y ROSA MARIA ARMENDARIZ GARCIA,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,294000,1,point1
"104° 53' 19.0000"" W","27° 16' 10.0000"" N",-104.8886111,27.26944444,6,A2CHI103653/24AMGE95,SILVIA; LUZ MARIA Y  ROSA MARIA ARMENDARIZ GARCIA,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,96000,1,point1
"105° 16' 31.0000"" W","27° 00' 26.0000"" N",-105.2752778,27.00722222,6,A2CHI103682/24APGE96,EJIDO PUEBLITO DE ALLENDE FRACCION SAN JUAN,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 16' 20.0000"" W","27° 00' 43.0000"" N",-105.2722222,27.01194444,6,A2CHI103684/24APGE96,EJIDO PUEBLITO DE ALLENDE FRACC. SAN JUAN,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 15' 38.0000"" W","27° 01' 00.0000"" N",-105.2605556,27.01666667,6,A2CHI103705/24APGE96,EJIDO PUEBLITO DE ALLENDE FRACCIÓN LA PORREÑA,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 19' 16.0000"" W","26° 58' 53.0000"" N",-105.3211111,26.98138889,6,A2CHI103712/24APGE95,EJ. PUEBLITO DE ALLENDE FRACC. SAN LORENZO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,18000,1,point1
"105° 19' 10.0000"" W","28° 58' 52.0000"" N",-105.3194444,28.98111111,6,A2CHI103713/24APGE96,EJIDO PUEBLITO DE ALLENDE FRACC. SAN LORENZO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,18000,1,point1
"105° 18' 36.0000"" W","26° 58' 44.0000"" N",-105.31,26.97888889,6,A2CHI103718/24APGE95,EJIDO PUEBLITO DE ALLENDE; FRACCIÓN SANTA ANA,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 16' 36.0000"" W","26° 59' 23.0000"" N",-105.2766667,26.98972222,6,A2CHI103719/24APGE96,EJIDO RANCHO BLANCO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 32' 26.0000"" W","27° 59' 30.0000"" N",-105.5405556,27.99166667,6,A2CHI103728/24APGE95,EDWIGES YAÑEZ OGAZ,8,32,AGRICOLA,832,JIMENEZ-CAMARGO,64000,1,point1
"105° 31' 45.0000"" W","27° 00' 45.0000"" N",-105.5291667,27.0125,6,A2CHI103732/24APGE95,CATALINO YAÑEZ D.(EJIDO GUIULLERMO BACA),8,32,AGRICOLA,832,JIMENEZ-CAMARGO,18000,1,point1
"107° 23' 04.0000"" W","28° 30' 09.0000"" N",-107.3844444,28.5025,2,A2CHI103775/09AMGE95,ERIVES; S. DE P.R. DE R.L. DE C.V.,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,486000,1,point1
"107° 22' 29.0000"" W","28° 28' 19.0000"" N",-107.3747222,28.47194444,2,A2CHI103776/09AMGE95,ERIVES; S. DE P.R. DE R.L. DE C.V.,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,77760,1,point1
"106° 51' 38.0000"" W","28° 29' 30.0000"" N",-106.8605556,28.49166667,6,A2CHI103778/34CMGE95,PETER WIEBE WIEBE,8,17,DOMESTICO,805,CUAUHTEMOC,518,1,point1
"106° 56' 20.0000"" W","28° 30' 20.0000"" N",-106.9388889,28.50555556,6,A2CHI103790/34IMGE95,DAVID LOEWEN DYCK,8,17,MULTIPLES,805,CUAUHTEMOC,1460,1,point1
"106° 44' 15.0000"" W","28° 18' 50.0000"" N",-106.7375,28.31388889,6,A2CHI103804/34IMGE95,MANUEL MONTES SOLANO,8,18,MULTIPLES,805,CUAUHTEMOC,1577,1,point1
"107° 25' 58.0000"" W","28° 51' 00.0000"" N",-107.4327778,28.85,6,A2CHI103898/34AMGE95,CRUZ ENRIQUEZ SIAS,8,6,AGRICOLA,805,CUAUHTEMOC,191808,1,point1
"107° 24' 58.0000"" W","28° 58' 10.0000"" N",-107.4161111,28.96944444,6,A2CHI103902/34AMGE98,ANTONIO MURILLO REGALADO,8,6,AGRICOLA,805,CUAUHTEMOC,11981,1,point1
"107° 04' 36.0000"" W","28° 48' 20.0000"" N",-107.0766667,28.80555556,6,A2CHI103904/34IMGE95,JACOBO DOREKSSEN WALL,8,17,MULTIPLES,805,CUAUHTEMOC,3963,1,point1
"106° 58' 53.0000"" W","28° 40' 30.0000"" N",-106.9813889,28.675,6,A2CHI103915/34IMGE95,ABRAHAM DYCK REMPEL,8,17,MULTIPLES,805,CUAUHTEMOC,1241,1,point1
"107° 56' 15.0000"" W","30° 26' 03.0000"" N",-107.9375,30.43416667,6,A2CHI103933/34AMGE96,RONALD DEAN JONES WALL,8,50,AGRICOLA,806,CASAS GRANDES,248832,1,point1
"105° 31' 53.0000"" W","28° 05' 40.0000"" N",-105.5313889,28.09444444,6,A2CHI103949/24AMGE95,AURORA DE LA CRUZ MORALES,8,21,AGRICOLA,831,MEOQUI-DELICIAS,90000,1,point1
"108° 00' 11.0000"" W","31° 17' 23.0000"" N",-108.0030556,31.28972222,6,A2CHI103956/34AMGE95,FRANCISCO WIEBE WIEBE,8,5,AGRICOLA,801,ASCENSION,299052,1,point1
"108° 02' 47.0000"" W","31° 04' 16.0000"" N",-108.0463889,31.07111111,6,A2CHI103960/34AMGE95,SECTOR LOS NOGALES,8,5,AGRICOLA,801,ASCENSION,300000,1,point1
"108° 02' 19.0000"" W","31° 03' 20.0000"" N",-108.0386111,31.05555556,6,A2CHI103967/34AMGE97,EJIDO ASCENSION Y/O CATARINO CERECERES; EFRAIN BALDERRAMA CANO Y OSMIN BALDERRAMA BURCIAGA,8,5,AGRICOLA,801,ASCENSION,180000,1,point1
"107° 35' 50.0000"" W","31° 22' 56.0000"" N",-107.5972222,31.38222222,6,A2CHI103972/34AMGE95,EJIDO LEY 6 DE ENERO DE 1915 SECTOR 1,8,5,AGRICOLA,801,ASCENSION,360000,1,point1
"105° 54' 09.0000"" W","28° 54' 03.0000"" N",-105.9025,28.90083333,6,A2CHI103979/24AMGE95,GRACIELA BARRIENTOS ALANIZ,8,2,AGRICOLA,824,LAGUNA DE HORMIGAS,300000,1,point1
"105° 56' 22.0000"" W","28° 44' 28.0000"" N",-105.9394444,28.74111111,6,A2CHI103992/24AMGE95,EJIDO ALDAMA GPO. AZTECA,8,2,AGRICOLA,835,TABALAOPA-ALDAMA,297000,1,point1
"105° 57' 24.0000"" W","28° 44' 47.0000"" N",-105.9566667,28.74638889,6,A2CHI103997/24AMGE95,EJIDO ALDAMA SECTOR DE TRABAJO BELLAVISTA,8,2,AGRICOLA,835,TABALAOPA-ALDAMA,584400,1,point1
"106° 53' 18.0000"" W","28° 39' 13.0000"" N",-106.8883333,28.65361111,6,A2CHI104041/34IMGE94,ENRIQUE GOERTZEN LOEWEN,8,17,MULTIPLES,805,CUAUHTEMOC,546,1,point1
"106° 51' 32.0000"" W","28° 26' 35.0000"" N",-106.8588889,28.44305556,6,A2CHI104044/34IMGE95,ABRAHAM WALL WALL.,8,17,MULTIPLES,805,CUAUHTEMOC,4752,1,point1
"107° 21' 14.0000"" W","30° 06' 27.0000"" N",-107.3538889,30.1075,6,A2CHI104061/34AMGE95,DAVID GEONING DYCK,8,10,AGRICOLA,819,LAGUNA LA VIEJA,240000,1,point1
"107° 00' 09.0000"" W","28° 46' 13.0000"" N",-107.0025,28.77027778,6,A2CHI104065/34HMGE95,BERNARDO PETERS SAWATZKY.,8,17,PUBLICO URBANO,805,CUAUHTEMOC,6000,1,point1
"104° 58' 57.0000"" W","27° 02' 45.0000"" N",-104.9825,27.04583333,6,A2CHI104071/24APGE95,ADONINA GONZALEZ COLIN,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,69768,1,point1
"106° 46' 53.0000"" W","29° 12' 54.0000"" N",-106.7813889,29.215,6,A2CHI104083/34IMGE95,JOHAN WIEBE DYCK,8,48,MULTIPLES,822,SANTA CLARA,1096,1,point1
"106° 59' 37.0000"" W","28° 43' 13.0000"" N",-106.9936111,28.72027778,6,A2CHI104107/34IMGE96,DAVID ENNS DICK,8,17,MULTIPLES,805,CUAUHTEMOC,395,1,point1
"106° 53' 06.0000"" W","28° 26' 19.0000"" N",-106.885,28.43861111,6,A2CHI104113/34AMGE94,JOHAN REIMER FROESE,8,17,AGRICOLA,805,CUAUHTEMOC,24000,1,point1
"107° 01' 26.0000"" W","28° 45' 45.0000"" N",-107.0238889,28.7625,6,A2CHI104122/34AMGE94,FRANZ BANMAN ENNS,8,17,AGRICOLA,805,CUAUHTEMOC,168000,1,point1
"106° 14' 28.0000"" W","29° 12' 07.0000"" N",-106.2411111,29.20194444,6,A2CHI104139/34GMGE94,RAFAEL ACHAVAL MARTINEZ,8,19,PECUARIO,807,EL SAUZ-ENCINILLAS,3600,1,point1
"106° 11' 50.0000"" W","29° 11' 54.0000"" N",-106.1972222,29.19833333,6,A2CHI104139/34GMGE94,RAFAEL ACHAVAL MARTINEZ,8,19,PECUARIO,807,EL SAUZ-ENCINILLAS,3600,2,point1
"106° 12' 36.0000"" W","29° 14' 33.0000"" N",-106.21,29.2425,6,A2CHI104139/34GMGE94,RAFAEL ACHAVAL MARTINEZ,8,19,PECUARIO,807,EL SAUZ-ENCINILLAS,3600,3,point1
"106° 15' 33.0000"" W","29° 13' 26.0000"" N",-106.2591667,29.22388889,6,A2CHI104139/34GMGE94,RAFAEL ACHAVAL MARTINEZ,8,19,PECUARIO,807,EL SAUZ-ENCINILLAS,3600,4,point1
"106° 14' 30.0000"" W","29° 13' 26.0000"" N",-106.2416667,29.22388889,6,A2CHI104139/34GMGE94,RAFAEL ACHAVAL MARTINEZ,8,19,PECUARIO,807,EL SAUZ-ENCINILLAS,3600,5,point1
"107° 24' 30.0000"" W","29° 03' 25.0000"" N",-107.4083333,29.05694444,6,A2CHI104143/34AMGE94,ROBERTO CARDONA LOPEZ,8,48,AGRICOLA,803,BAJA BABICORA,216000,1,point1
"107° 29' 05.0000"" W","28° 04' 03.0000"" N",-107.4847222,28.0675,6,A2CHI104148/34AMGE95,DANIEL Y ELISEO ONTIVEROS LOPEZ,8,48,AGRICOLA,803,BAJA BABICORA,150000,1,point1
"104° 52' 16.0000"" W","27° 10' 06.0000"" N",-104.8711111,27.16833333,6,A2CHI104199/24AMGE95,JORGE JUSTINO FLORES GUTIERREZ Y SOCIOS,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,198000,1,point1
"105° 31' 07.0000"" W","28° 08' 09.0000"" N",-105.5186111,28.13583333,6,A2CHI104200/24AMGE95,MARIA DE LA LUZ GAONA DE GOMEZ,8,21,AGRICOLA,831,MEOQUI-DELICIAS,90000,1,point1
"105° 22' 12.0000"" W","28° 12' 50.0000"" N",-105.37,28.21388889,6,A2CHI104203/24AMGE95,FRANCISCO DE ASIS GARCIA RAMOS,8,21,AGRICOLA,831,MEOQUI-DELICIAS,240000,1,point1
"105° 25' 15.0000"" W","28° 14' 30.0000"" N",-105.4208333,28.24166667,6,A2CHI104207/24AMGE95,CARMEN ORTIZ COLOMO DE CABALLERO,8,21,AGRICOLA,831,MEOQUI-DELICIAS,300000,1,point1
"105° 25' 38.0000"" W","28° 13' 12.0000"" N",-105.4272222,28.22,6,A2CHI104209/24AMGE95,JOSEFINA ARRIAGA BUSTAMANTE,8,21,AGRICOLA,831,MEOQUI-DELICIAS,252000,1,point1
"105° 29' 05.0000"" W","28° 05' 37.0000"" N",-105.4847222,28.09361111,6,A2CHI104214/24AMGE95,CAROLINA GARCIA MARQUEZ,8,21,AGRICOLA,831,MEOQUI-DELICIAS,72000,1,point1
"105° 21' 22.0000"" W","28° 12' 03.0000"" N",-105.3561111,28.20083333,6,A2CHI104218/24AMGE95,MARIA DE LOURDES CALDERON VEGA,8,62,AGRICOLA,831,MEOQUI-DELICIAS,120000,1,point1
"105° 22' 12.0000"" W","28° 07' 53.0000"" N",-105.37,28.13138889,6,A2CHI104219/24AMGE95,JUAN SEBASTIAN CASTILLON QUEVEDO,8,21,AGRICOLA,831,MEOQUI-DELICIAS,144000,1,point1
"107° 23' 20.0000"" W","30° 11' 34.0000"" N",-107.3888889,30.19277778,6,A2CHI104227/34AMGE95,GERARDO VOTH FALK,8,10,AGRICOLA,804,BUENAVENTURA,288000,1,point1
"107° 25' 08.0000"" W","30° 11' 14.0000"" N",-107.4188889,30.18722222,6,A2CHI104232/34AMGE95,PETER SAWATZKY FERH,8,10,AGRICOLA,804,BUENAVENTURA,270000,1,point1
"107° 22' 38.0000"" W","30° 11' 38.0000"" N",-107.3772222,30.19388889,6,A2CHI104233/34AMGE95,JACOB STOEZ FRIESEN,8,10,AGRICOLA,819,LAGUNA LA VIEJA,282000,1,point1
"107° 24' 27.0000"" W","30° 10' 43.0000"" N",-107.4075,30.17861111,6,A2CHI104234/34AMGE95,PETER HILDEBRAND WIEBE,8,17,AGRICOLA,819,LAGUNA LA VIEJA,288000,1,point1
"107° 22' 03.0000"" W","30° 11' 05.0000"" N",-107.3675,30.18472222,6,A2CHI104235/34AMGE95,GERARDO ABRAMS ZACHARIAS,8,10,AGRICOLA,804,BUENAVENTURA,282000,1,point1
"107° 25' 03.0000"" W","30° 11' 08.0000"" N",-107.4175,30.18555556,6,A2CHI104237/34AMGE95,FRANZ LOEWEN MARTENS,8,10,AGRICOLA,819,LAGUNA LA VIEJA,288000,1,point1
"107° 22' 45.0000"" W","30° 11' 45.0000"" N",-107.3791667,30.19583333,6,A2CHI104238/34AMGE95,JOHAN MARTENS WOLF,8,10,AGRICOLA,819,LAGUNA LA VIEJA,288000,1,point1
"107° 22' 27.0000"" W","30° 12' 16.0000"" N",-107.3741667,30.20444444,6,A2CHI104239/34AMGE95,JACOBO SAWATZKY ZACHARIAS,8,10,AGRICOLA,819,LAGUNA LA VIEJA,300000,1,point1
"107° 23' 10.0000"" W","30° 11' 08.0000"" N",-107.3861111,30.18555556,6,A2CHI104241/34AMGE95,JOHN FRIESEN DOERCKSEN,8,10,AGRICOLA,804,BUENAVENTURA,276000,1,point1
"107° 24' 45.0000"" W","30° 11' 08.0000"" N",-107.4125,30.18555556,6,A2CHI104242/34AMGE95,ENRIQUE VOTH MARTENS,8,10,AGRICOLA,804,BUENAVENTURA,270000,1,point1
"107° 23' 07.0000"" W","30° 11' 15.0000"" N",-107.3852778,30.1875,6,A2CHI104244/34AMGE95,HEINRICH LOEWEN FEHR,8,17,AGRICOLA,805,CUAUHTEMOC,288000,1,point1
"107° 25' 03.0000"" W","30° 11' 30.0000"" N",-107.4175,30.19166667,6,A2CHI104246/34AMGE95,ABRAM LOEWEN FERH,8,10,AGRICOLA,804,BUENAVENTURA,288000,1,point1
"107° 23' 16.0000"" W","30° 10' 50.0000"" N",-107.3877778,30.18055556,6,A2CHI104247/34AMGE95,FRANZ FEHR LOEWEN,8,10,AGRICOLA,804,BUENAVENTURA,288000,1,point1
"107° 02' 08.0000"" W","28° 41' 44.0000"" N",-107.0355556,28.69555556,6,A2CHI104270/34IMGE94,PETER KRAHN BANMAN,8,17,MULTIPLES,805,CUAUHTEMOC,1087,1,point1
"105° 53' 21.0000"" W","28° 50' 37.0000"" N",-105.8891667,28.84361111,6,A2CHI104294/24AMGE95,ALFONSO JUSTO OJEDA,8,2,AGRICOLA,836,ALDAMA-SAN DIEGO,48000,1,point1
"105° 53' 42.0000"" W","28° 56' 33.0000"" N",-105.895,28.9425,6,A2CHI104296/24AMGE95,ALFONSO JUSTO OJEDA,8,2,AGRICOLA,836,ALDAMA-SAN DIEGO,39744,1,point1
"104° 57' 00.0000"" W","27° 12' 23.0000"" N",-104.95,27.20638889,6,A2CHI104311/24AMGE95,RICARDO WEBB MORENO,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,239976,1,point1
"106° 12' 42.0000"" W","28° 51' 44.0000"" N",-106.2116667,28.86222222,6,A2CHI104511/34AMGE96,LUIS RENATO ORDOÑEZ RASCON,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,180000,1,point1
"106° 12' 30.0000"" W","28° 51' 39.0000"" N",-106.2083333,28.86083333,6,A2CHI104514/34AMGE95,FRACCIONAMIENTO LOMA ALTA,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,120000,1,point1
"106° 16' 23.0000"" W","29° 03' 47.0000"" N",-106.2730556,29.06305556,6,A2CHI104525/34AMGE95,UNIDAD DE RIEGO EL CARRIZAL,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,147000,1,point1
"106° 14' 22.0000"" W","29° 06' 19.0000"" N",-106.2394444,29.10527778,6,A2CHI104535/34APGE95,RAFAEL FRANCISCO GARDEA CORRAL,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,71790,1,point1
"106° 17' 05.0000"" W","28° 54' 55.0000"" N",-106.2847222,28.91527778,6,A2CHI104536/34AMGE96,GRANJAS DEL PERICO S.P.R. DE R.L.,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,216000,1,point1
"106° 16' 29.0000"" W","28° 55' 16.0000"" N",-106.2747222,28.92111111,6,A2CHI104537/34AMGE95,EJ. EST. TERRAZAS Y MINAS DEL COBRE,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,299376,1,point1
"106° 07' 00.0000"" W","28° 42' 28.0000"" N",-106.1166667,28.70777778,6,A2CHI104555/24FMGE95,FORD MOTOR COMPANY,8,19,INDUSTRIAL,830,CHIHUAHUA-SACRAMENTO,27294,1,point1
"106° 07' 09.0000"" W","28° 42' 52.0000"" N",-106.1191667,28.71444444,6,A2CHI104556/24IMGE95,FORD MOTOR COMPANY,8,19,MULTIPLES,830,CHIHUAHUA-SACRAMENTO,58412,1,point1
"106° 08' 50.0000"" W","28° 47' 04.0000"" N",-106.1472222,28.78444444,6,A2CHI104558/24AMGE95,EJIDO FRANCISCO VILLA; RPTE. LEGAL C. ADRIAN CASTRO NUÑEZ,8,19,AGRICOLA,830,CHIHUAHUA-SACRAMENTO,369000,1,point1
"106° 07' 38.0000"" W","28° 46' 50.0000"" N",-106.1272222,28.78055556,6,A2CHI104559/24AMGE95,EJIDO FRANCISCO VILLA ; RPTE; LEGAL C. REFUGIO CARDONA DOMINGUEZ,8,19,AGRICOLA,830,CHIHUAHUA-SACRAMENTO,419328,1,point1
"106° 14' 15.0000"" W","28° 40' 25.0000"" N",-106.2375,28.67361111,6,A2CHI104560/24FMGE95,CARTONERA DE CHIHUAHUA;,8,19,INDUSTRIAL,830,CHIHUAHUA-SACRAMENTO,34750,1,point1
"106° 48' 56.0000"" W","30° 14' 08.0000"" N",-106.8155556,30.23555556,6,A2CHI104567/34AMGE95,DONATO RAMOS BORUNDA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,240000,1,point1
"107° 02' 45.0000"" W","27° 15' 22.0000"" N",-107.0458333,27.25611111,6,A2CHI104569/34IMGE95,JUAN MARTENZ WOLF,8,48,MULTIPLES,821,FLORES MAGON-VILLA AHUMADA,7031,1,point1
"107° 07' 02.0000"" W","28° 47' 35.0000"" N",-107.1172222,28.79305556,6,A2CHI104599/34IMGE95,GERARDO PETERS FRIESSEN,8,17,MULTIPLES,805,CUAUHTEMOC,4284,1,point1
"106° 55' 50.0000"" W","28° 23' 15.0000"" N",-106.9305556,28.3875,6,A2CHI104604/34IMGE94,GERARDO REMPEL BLATZ,8,17,MULTIPLES,805,CUAUHTEMOC,882,1,point1
"106° 57' 20.0000"" W","28° 42' 33.0000"" N",-106.9555556,28.70916667,6,A2CHI104606/34AMGE95,DAVIS PETERS REIMER,8,17,AGRICOLA,805,CUAUHTEMOC,119952,1,point1
"106° 53' 46.0000"" W","28° 20' 38.0000"" N",-106.8961111,28.34388889,6,A2CHI104607/34IMGE94,JACOBO PETERS KLASSEN.,8,17,MULTIPLES,805,CUAUHTEMOC,1278,1,point1
"108° 12' 58.0000"" W","30° 55' 20.0000"" N",-108.2161111,30.92222222,6,A2CHI104615/34AMGE94,RANCHO LA BODEGA,8,35,AGRICOLA,808,JANOS,599238,1,point1
"107° 36' 03.0000"" W","31° 23' 13.0000"" N",-107.6008333,31.38694444,6,A2CHI104618/34AMGE95,EJIDO LEY 6 DE ENERO DE 1915; SECTOR NUM. 1,8,5,AGRICOLA,801,ASCENSION,300000,1,point1
"108° 09' 25.0000"" W","30° 53' 20.0000"" N",-108.1569444,30.88888889,6,A2CHI104625/34AMGE95,GRUPO SAN JOSE Y/O LEONEL TORRES Z.,8,35,AGRICOLA,808,JANOS,347320,1,point1
"107° 59' 34.0000"" W","31° 01' 18.0000"" N",-107.9927778,31.02166667,6,A2CHI104638/34AMGE95,EJIDO ASCENSION,8,5,AGRICOLA,801,ASCENSION,240000,1,point1
"104° 49' 20.0000"" W","27° 12' 41.0000"" N",-104.8222222,27.21138889,6,A2CHI104657/24AMGE95,EJIDO LOTE NUM. 8; FRACC. SAN ANTONIO COL. REVOLUCION,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,360000,1,point1
"104° 52' 47.0000"" W","27° 20' 28.0000"" N",-104.8797222,27.34111111,6,A2CHI104658/24AMGE95,MARTHA  GUTIERREZ ESPARZA,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,215424,1,point1
